property_id,survey_number,area_sq_m,owner_name,tax_due,last_paid,assessment_year
TAX-623-2879,RS/868/4,4552.05,Tamizhelvan,1276.62,2025-08-22,2026
TAX-623-1307,SF/705/4,7679.02,Malati,3689.76,2025-10-14,2026
TAX-623-8224,SF/832/9,1387.05,Chinnaswamy,189.96,2026-06-15,2026
TAX-623-2863,T-65/6,5252.02,Subramanee,696.24,2025-10-04,2026
TAX-623-4385,T-885/2,9302.28,Baala,3870.53,2025-09-27,2026
TAX-623-4687,T-955/2,19066.86,Aiyanar,1727.21,2026-04-11,2026
TAX-623-5805,,4523.88,Nagrajan,2144.42,2026-06-28,2026
TAX-623-9536,SF/853/6,3386.97,Sita,9484.61,2025-10-20,2026
TAX-623-4630,T-305/8B,4892.81,Dhinesh,2360.55,2026-01-22,2026
TAX-623-8910,T-357/9,14057.86,Karuppaswamy,0.0,2025-11-08,2026
TAX-623-4487,T-552/2D,8575.91,Marimutthu,0.0,2026-01-15,2026
TAX-623-1874,T-542/5,3821.79,Manee,1636.67,2025-09-29,2026
TAX-623-2314,SF/187/4C,10432.41,Karuppaswamy,69214.68,2025-09-15,2026
TAX-623-5725,RS/855/9,6308.61,Manee,2803.94,2026-02-02,2026
TAX-623-4711,SF/456/8B,14142.48,Manimagalai,2721.31,2026-01-11,2026
TAX-623-7942,RS/92/6C,753.21,Karthick,268.28,2026-01-28,2026
TAX-623-8607,RS/21/2,2575.44,Baala,20531.35,2026-06-13,2026
TAX-623-8903,RS/138/6,1631.99,Kannen,234.03,2026-06-19,2026
TAX-623-8367,T-735/2,301.41,Vadivellu,80.41,2026-01-16,2026
TAX-623-4222,T-815/9A,2161.31,Velusamy,443.23,2026-04-03,2026
TAX-623-6383,RS/582/4,649.96,Jayaram,244.36,2025-09-10,2026
TAX-623-2651,RS/93/6C,767.97,Baala,367.61,2026-03-14,2026
TAX-623-7847,SF/104/7,1886.05,Nagrajan,903.22,2026-09-07,2026
TAX-623-7313,T-432/7A,2176.73,Palani,931.68,2026-08-07,2026
TAX-623-3320,,3294.52,Rajendiran,466.31,2026-05-13,2026
TAX-623-6572,T-894/5A,635.95,Anbalagan,0.0,2026-03-23,2026
TAX-623-6391,RS/220/1,869.23,Subramanee,69.82,2025-12-11,2026
TAX-623-3550,SF/949/1B,1964.34,Chelvam,157.07,2026-09-16,2026
TAX-623-7834,SF/584/3,2839.65,Balasubramaniam,595.01,2025-10-08,2026
TAX-623-4155,RS/115/4D,899.1,Surase,285.21,2026-01-20,2026
TAX-623-7897,SF/658/7D,1014.69,Paandi,4075.99,2025-09-17,2026
TAX-623-4136,SF/208/5,410.66,Surase,65.53,2026-03-28,2026
TAX-623-2448,,508.82,Aiyanar,0.0,2026-08-13,2026
TAX-623-5025,SF/620/1B,1861.09,Tamizhelvi,843.35,2026-05-25,2026
TAX-623-7581,T-131/7,3044.98,Thankaraj,770.45,2026-04-24,2026
TAX-623-5500,SF/275/5,935.51,Chelvi,0.0,2026-01-28,2026
TAX-623-3955,RS/381/4D,2605.1,Chelvam,390.59,2026-06-30,2026
TAX-623-8143,SF/602/9A,1536.7,Anbalagan,504.38,2025-12-17,2026
TAX-623-8588,T-662/4,848.46,Venkata,188.71,2025-08-20,2026
TAX-623-9472,T-391/4,1124.5,Nagrajan,19368.78,2025-10-28,2026
TAX-623-5815,RS/915/7C,3817.33,Raajaa,401.17,2025-10-17,2026
TAX-623-3704,T-989/1,980.06,Raaman,185.88,2026-04-23,2026
TAX-623-7094,SF/112/4B,5014.24,Kalairasan,850.81,2026-04-16,2026
TAX-623-8356,SF/26/5,186.9,Vaalli,1427.46,2026-02-13,2026
TAX-623-3826,T-828/2A,2466.54,Kanagammal,997.31,2025-09-14,2026
TAX-623-5677,RS/301/3,1363.81,Raajaa,243.7,2026-09-03,2026
TAX-623-7194,SF/978/1B,913.61,Elangovan,274.56,2026-04-17,2026
TAX-623-5480,RS/324/2,1373.94,Nagrajan,214.6,2025-11-22,2026
TAX-623-8488,SF/277/6D,209.73,Subramanee,46.91,2026-04-09,2026
TAX-623-5917,RS/979/9B,612.22,Meenachi,227.42,2026-02-18,2026
TAX-623-2882,T-907/7,1461.42,Dhinesh,13101.24,2025-10-13,2026
TAX-623-2201,SF/524/4A,3148.76,Kannen,0.0,2026-06-27,2026
TAX-623-4256,,661.31,Karuppaswamy,193.0,2026-06-28,2026
TAX-623-7390,RS/236/5B,680.31,Aroon,190.14,2026-08-23,2026
TAX-623-3355,SF/68/3,958.54,Paandi,100.36,2026-01-15,2026
TAX-623-5467,SF/3/1,2382.16,Kalaivaani,0.0,2025-11-02,2026
TAX-623-2648,SF/627/1,1445.06,Velusamy,591.03,2026-09-14,2026
TAX-623-8947,T-156/4,639.86,Meenachi,3967.14,2026-03-20,2026
TAX-623-1229,T-815/6,1494.99,Tamizhelvan,737.84,2026-06-22,2026
TAX-623-9037,T-836/9,967.81,Periyaswamy,449.41,2025-12-27,2026
TAX-623-2637,T-904/2,2782.09,Marimutthu,698.8,2025-12-25,2026
TAX-623-1877,SF/652/5D,1402.15,Raajaa,474.09,2025-09-07,2026
TAX-623-2289,RS/385/5,2347.44,Thankaraj,957.81,2026-04-13,2026
TAX-623-5447,SF/274/1D,2413.78,Shiva,0.0,2026-03-12,2026
TAX-623-5719,SF/153/7,492.73,Kannen,0.0,2025-11-08,2026
TAX-623-9092,RS/653/4A,1910.66,Kannen,0.0,2026-06-09,2026
TAX-623-1086,T-429/2C,1350.36,Rajeswary,296.42,2025-12-01,2026
TAX-623-9449,SF/476/3,1394.56,Velusamy,418.67,2026-04-06,2026
TAX-623-5292,SF/92/3,3864.22,Aarumugam,665.36,2025-12-24,2026
TAX-623-9265,RS/770/6,3605.42,Jayaram,10596.34,2025-11-09,2026
TAX-623-8527,T-308/7D,2959.15,Nagrajan,9384.18,2026-03-29,2026
TAX-623-2851,RS/504/3,658.25,Anbalagan,208.77,2025-12-23,2026
TAX-623-2318,SF/768/3D,1176.76,Kumaar,195.22,2026-06-05,2026
TAX-623-2696,SF/980/8A,2141.35,Thankaraj,356.63,2025-12-22,2026
TAX-623-7848,T-164/1C,3710.56,Aiyanar,0.0,2025-12-02,2026
TAX-623-8649,SF/315/1,1417.79,Maheash,372.77,2025-11-02,2026
TAX-623-9239,T-444/5B,1736.8,Raajaa,7034.22,2026-03-19,2026
TAX-623-4886,,940.36,Velusamy,405.61,2026-02-09,2026
TAX-623-9798,SF/315/4,829.87,Manee,206.86,2025-09-20,2026
TAX-623-4738,RS/266/1,3582.68,Vellu,326.86,2025-10-11,2026
TAX-623-7371,,6106.27,Sanmugam,0.0,2026-07-27,2026
TAX-623-7262,RS/146/2C,2352.85,Jayalaxmi,655.89,2026-01-28,2026
TAX-623-7248,SF/92/5,4058.55,Shiva,329.72,2026-07-28,2026
TAX-623-5881,T-102/8D,2007.54,Meenachi,0.0,2026-04-04,2026
TAX-623-7007,RS/701/1C,1226.43,Nagrajan,7665.07,2025-11-15,2026
TAX-623-9501,,1930.51,Aarumugam,598.46,2026-08-28,2026
TAX-623-8405,RS/536/1A,7241.18,Subramanee,27369.67,2026-09-17,2026
TAX-623-9512,T-482/3,1854.06,Thankaraj,14286.97,2026-01-15,2026
TAX-623-7969,SF/549/4A,6486.98,Rajendiran,0.0,2026-01-22,2026
TAX-623-4753,T-16/9,195.38,Raaman,46.63,2025-09-19,2026
TAX-623-8285,SF/818/3,2838.39,Rajendiran,0.0,2025-10-17,2026
TAX-623-2475,RS/266/7C,1704.08,Murughan,479.27,2026-02-21,2026
TAX-623-6872,SF/330/1C,1174.24,Jayalaxmi,215.07,2026-09-21,2026
TAX-623-7289,SF/373/1D,1462.85,Kanagammal,559.8,2025-09-21,2026
TAX-623-6164,SF/592/3,345.82,Paandi,0.0,2026-02-19,2026
TAX-623-3829,SF/834/1,2277.39,Chelvam,650.28,2025-10-18,2026
TAX-623-1899,T-884/6,2797.53,Sanmugam,794.61,2026-05-24,2026
TAX-623-3191,RS/266/3A,6672.9,Aandaal,1287.32,2026-07-28,2026
TAX-623-4835,SF/928/8A,983.52,Kanagammal,5678.37,2026-04-25,2026
TAX-623-3856,,1110.13,Chinnaswamy,110.26,2025-11-19,2026
TAX-623-4163,RS/446/6D,1084.91,Nagrajan,3272.42,2026-09-07,2026
TAX-623-2139,SF/847/9A,4667.51,Meenachi,1989.07,2025-11-18,2026
TAX-623-5715,RS/315/4B,2503.14,Kalairasan,1190.08,2026-02-27,2026
TAX-623-3806,T-177/6,912.19,Chinnaswamy,374.4,2025-11-05,2026
TAX-623-9710,RS/700/4,2489.78,Venkata,970.68,2026-02-14,2026
TAX-623-8582,,1668.14,Subramanee,0.0,2026-01-18,2026
TAX-623-8997,T-403/4,4661.21,Balasubramaniam,2061.33,2026-06-20,2026
TAX-623-1606,T-791/3A,4735.61,Manimagalai,642.65,2025-08-27,2026
TAX-623-6932,T-486/9B,16290.56,Marimutthu,2123.12,2026-01-19,2026
TAX-623-2793,SF/248/9,8125.93,Vellu,4043.53,2025-11-04,2026
TAX-623-2760,SF/724/3,1264.91,Muthukumaar,623.91,2026-09-03,2026
TAX-623-7535,SF/434/3,9472.61,Sanmugam,675.34,2026-06-26,2026
TAX-623-7872,SF/34/6,4479.73,Subramanee,0.0,2026-06-04,2026
TAX-623-8028,T-424/9,3410.68,Venkata,0.0,2025-09-30,2026
TAX-623-6961,SF/944/4D,10926.57,Vellu,4134.23,2025-10-02,2026
TAX-623-5673,SF/424/8,16434.69,Kalaivaani,2610.89,2026-01-20,2026
TAX-623-2469,T-6/9,15001.98,Marimutthu,6435.7,2026-01-30,2026
TAX-623-2757,T-620/4,3659.82,Kumaar,1166.75,2026-05-14,2026
TAX-623-5339,RS/228/6C,5315.2,Kumaar,13673.72,2025-10-02,2026
TAX-623-7095,RS/662/6D,8852.33,Naagammal,3488.3,2026-06-09,2026
TAX-623-1231,T-642/6,10574.74,Elangovan,3018.17,2025-12-15,2026
TAX-623-1838,RS/867/1,4575.38,Thankaraj,0.0,2025-10-13,2026
TAX-623-7367,SF/791/2,6118.77,Kumaar,19716.76,2026-09-11,2026
TAX-623-1910,,2444.73,Tamizhelvi,0.0,2026-06-20,2026
TAX-623-1535,RS/928/6,1958.45,Jayaram,501.57,2026-01-31,2026
TAX-623-5520,T-517/9D,12593.1,Dhinesh,4780.66,2026-05-05,2026
TAX-623-4056,SF/404/3B,19489.66,Aroon,1347.44,2025-11-24,2026
TAX-623-4715,SF/130/5D,5186.37,Vadivellu,363.06,2026-08-01,2026
TAX-623-7192,T-616/3,10764.37,Balasubramaniam,4952.86,2026-05-06,2026
TAX-623-5108,SF/68/1A,9160.82,Maheash,4328.3,2025-10-12,2026
TAX-623-3496,SF/601/3,4041.08,Marimutthu,301.19,2026-04-20,2026
TAX-623-3574,RS/485/6,7906.21,Velusamy,1829.13,2025-11-10,2026
TAX-623-8282,RS/124/8D,24392.55,Kamachi,0.0,2026-02-22,2026
TAX-623-8185,SF/277/1,6479.35,Vadivellu,676.29,2025-11-04,2026
TAX-623-8919,SF/738/3,24559.79,Raaman,6409.57,2026-08-12,2026
TAX-623-5409,T-998/3,794.06,Marimutthu,355.74,2026-07-05,2026
TAX-623-4998,SF/310/9A,12774.13,Palani,820.27,2025-11-14,2026
TAX-623-8769,RS/363/2,7499.58,Karthick,591.15,2025-08-17,2026
TAX-623-1125,SF/905/9,5471.84,Dhinesh,766.04,2025-09-22,2026
TAX-623-5487,RS/717/7C,7774.92,Vadivellu,2606.36,2026-03-16,2026
TAX-623-3829,T-798/3,1177.39,Velusamy,1414.92,2025-12-27,2026
TAX-623-9682,RS/9/2B,6025.65,Manee,27088.97,2026-03-24,2026
TAX-623-5051,RS/194/5,8367.92,Maheash,46163.19,2026-08-18,2026
TAX-623-6757,SF/621/7A,21760.9,Surase,0.0,2026-02-04,2026
TAX-623-4513,SF/986/6A,4235.64,Vasanta,1775.47,2026-04-25,2026
TAX-623-4214,,3851.52,Sumati,0.0,2026-09-20,2026
TAX-623-3384,SF/973/4A,4368.77,Rajeswary,750.72,2025-09-09,2026
TAX-623-7546,RS/410/5A,11259.66,Muthukumaar,3258.62,2026-09-04,2026
TAX-623-3935,RS/11/1B,8394.95,Periyaswamy,1909.54,2026-09-13,2026
TAX-623-5155,SF/690/2,4202.14,Periyaswamy,329.96,2025-11-16,2026
TAX-623-8953,SF/989/7,11372.24,Ramaswamy,66110.94,2026-06-20,2026
TAX-623-7928,SF/471/3A,6899.89,Dhinesh,2755.27,2026-07-01,2026
TAX-623-1980,SF/810/5B,13678.84,Murughan,5624.55,2026-01-31,2026
TAX-623-8938,RS/103/9B,6622.49,Vellu,444.69,2026-08-01,2026
TAX-623-8206,SF/43/3,22637.61,Aroon,0.0,2026-07-11,2026
TAX-623-6078,RS/800/6D,17194.26,Kumaar,1486.83,2025-09-23,2026
TAX-623-1241,RS/792/9,1549.62,Raaman,118.03,2026-01-01,2026
TAX-623-3888,SF/529/7C,12978.38,Surase,20703.68,2026-01-18,2026
TAX-623-5906,RS/241/6D,8033.92,Saravannan,2191.61,2026-03-17,2026
TAX-623-1554,RS/52/5A,3817.5,Vadivellu,20214.6,2025-12-09,2026
TAX-623-1824,RS/53/7C,14842.65,Aarumugam,72161.74,2025-11-02,2026
TAX-623-4721,RS/774/4A,23318.93,Thankaraj,1564.51,2026-08-09,2026
TAX-623-4172,T-765/1,17281.51,Manee,0.0,2026-06-04,2026
TAX-623-3218,SF/715/8C,5006.53,Aandaal,28685.59,2025-12-29,2026
TAX-623-9884,SF/28/7A,5493.88,Periyaswamy,1965.94,2025-10-14,2026
TAX-623-8929,SF/753/3A,12744.88,Paandi,5572.56,2026-06-15,2026
TAX-623-2745,RS/521/9A,24017.47,Ramaswamy,0.0,2026-04-09,2026
TAX-623-3715,T-425/4,7621.76,Nagrajan,2434.78,2026-02-12,2026
TAX-623-4144,T-865/6D,8153.85,Aiyanar,2882.51,2025-12-06,2026
TAX-623-7616,T-433/2B,3418.85,Kannen,992.04,2026-09-05,2026
TAX-623-8289,,3289.44,Shiva,206.76,2025-12-26,2026
TAX-623-5678,,17042.69,Ramaswamy,4982.68,2026-04-18,2026
TAX-623-9857,RS/626/5,31051.53,Manee,147193.48,2025-11-28,2026
TAX-623-8160,,9085.89,Palani,1237.75,2026-09-19,2026
TAX-623-5577,T-349/9A,28632.92,Vaalli,6684.77,2026-04-27,2026
TAX-623-8874,T-795/5C,13470.55,Surase,0.0,2025-08-23,2026
TAX-623-3792,SF/396/7C,6137.49,Vellu,18662.12,2026-02-18,2026
TAX-623-5394,T-674/3D,11800.54,Shiva,3437.95,2026-01-16,2026
TAX-623-9368,,33299.68,Paandi,13161.52,2025-12-07,2026
TAX-623-9530,RS/564/3C,9044.57,Raajaa,0.0,2025-12-25,2026
TAX-623-6406,,33539.77,Sundhar,16604.68,2025-09-18,2026
TAX-623-7499,,1033.32,Anbalagan,0.0,2026-05-26,2026
TAX-623-4592,SF/544/3D,20022.92,Paandi,153278.93,2026-05-15,2026
TAX-623-4973,RS/276/4,10799.93,Thankaraj,2497.15,2025-10-30,2026
TAX-623-6377,RS/922/1,7283.6,Aarumugam,48314.59,2026-07-31,2026
TAX-623-6098,T-93/3,10263.88,Maheash,3927.22,2026-09-20,2026
TAX-623-2484,RS/249/7,2318.43,Velusamy,622.65,2026-03-24,2026
TAX-623-8302,SF/717/9D,10268.5,Periyaswamy,12512.46,2026-05-30,2026
TAX-623-8570,RS/896/8A,10947.9,Velusamy,0.0,2026-07-18,2026
TAX-623-6443,RS/40/7A,33660.62,Aroon,0.0,2025-08-31,2026
TAX-623-1240,RS/581/8D,6182.74,Vellu,1588.08,2026-06-21,2026
TAX-623-7714,SF/985/7B,5192.38,Balasubramaniam,2452.88,2026-02-20,2026
TAX-623-7085,SF/914/6A,7979.04,Tamizhelvan,2205.27,2026-08-18,2026
TAX-623-5936,T-562/4,27250.87,Elangovan,0.0,2026-03-28,2026
TAX-623-9768,RS/538/3,12949.22,Muthukumaar,4972.65,2026-08-05,2026
TAX-623-2471,T-195/2,6157.82,Baala,1219.9,2026-09-13,2026
TAX-623-3316,T-742/2D,13365.33,Shiva,2694.42,2025-12-20,2026
TAX-623-3059,,9825.72,Tamizhelvan,1761.31,2025-10-27,2026
TAX-623-9533,T-446/6D,22681.96,Kannen,7234.89,2026-06-17,2026
TAX-623-5662,SF/240/6D,4977.28,Dhinesh,33609.45,2026-02-03,2026
TAX-623-8337,T-928/7,13717.53,Chelvam,4607.17,2026-04-09,2026
TAX-623-9473,SF/486/6,8004.96,Murughan,0.0,2026-07-14,2026
TAX-623-6364,SF/776/5D,1451.29,Periyaswamy,305.48,2026-09-12,2026
TAX-623-1999,T-199/8C,9077.48,Kumaar,71138.55,2026-03-15,2026
TAX-623-1275,RS/994/6,5138.28,Aroon,721.34,2026-04-02,2026
TAX-623-2964,T-204/9A,3603.88,Raajaa,1429.4,2026-04-15,2026
TAX-623-5024,RS/506/7,10162.01,Maheash,4626.66,2026-05-27,2026
TAX-623-6882,T-858/8A,15251.9,Vellu,4032.56,2026-01-24,2026
TAX-623-1543,T-171/9B,12802.26,Subramanee,4710.32,2026-02-19,2026
TAX-623-7411,,3445.34,Vasanta,642.24,2026-06-02,2026
TAX-623-5800,,3972.88,Paandi,1688.69,2025-08-22,2026
TAX-623-2437,,8487.25,Rajeswary,1590.86,2025-10-16,2026
TAX-623-5063,T-41/4B,15253.13,Kumaar,7168.96,2026-06-05,2026
TAX-623-1023,SF/623/6,5141.03,Sundhar,491.67,2026-04-09,2026
TAX-623-8969,SF/620/8,5193.07,Malati,23525.31,2025-08-30,2026
TAX-623-2000,T-733/2B,3068.19,Periyaswamy,0.0,2026-03-24,2026
TAX-623-9415,RS/388/2,2272.47,Dhinesh,0.0,2026-02-16,2026
TAX-623-3475,SF/115/7,12912.87,Vaalli,2401.21,2025-12-18,2026
TAX-623-5606,RS/744/1D,20683.94,Baala,112088.71,2025-10-08,2026
TAX-623-5382,,6099.34,Manee,35135.62,2025-08-26,2026
TAX-623-6020,SF/768/7,15145.62,Baala,7051.12,2026-03-30,2026
TAX-623-3684,,8213.16,Marimutthu,3917.46,2026-07-07,2026
TAX-623-4855,T-544/2C,3985.13,Raaman,1131.65,2026-05-09,2026
TAX-623-6644,SF/169/1D,8493.32,Malati,558.52,2026-05-13,2026
TAX-623-9709,RS/776/6B,23099.15,Gopee,11142.98,2026-04-07,2026
TAX-623-2999,SF/639/9A,5913.05,Venkata,824.85,2025-11-30,2026
TAX-623-2375,,21347.01,Dhinesh,7477.92,2026-01-06,2026
TAX-623-6811,T-399/6C,961.57,Sita,458.08,2026-08-27,2026
TAX-623-5685,RS/153/2A,11442.01,Velusamy,0.0,2026-06-06,2026
TAX-623-8994,SF/318/9A,8025.59,Thankaraj,57294.69,2026-06-02,2026
TAX-623-4283,RS/819/2,5823.74,Velusamy,2658.56,2025-08-27,2026
TAX-623-2356,T-974/2A,4237.57,Ponnamaal,1565.83,2025-10-09,2026
TAX-623-5296,RS/310/2,1388.64,Shiva,168.65,2025-10-09,2026
TAX-623-1432,SF/100/6C,5365.62,Rajendiran,1129.0,2026-06-06,2026
TAX-623-7989,T-955/9C,8415.44,Tamizhelvan,668.82,2026-02-21,2026
TAX-623-2104,T-507/5C,22214.89,Velusamy,0.0,2026-01-29,2026
TAX-623-9110,T-711/8D,4864.3,Shiva,1302.81,2025-11-08,2026
TAX-623-9657,,3326.44,Chandraa,533.57,2026-07-17,2026
TAX-623-6416,SF/216/7,4642.11,Aiyanar,0.0,2026-06-03,2026
TAX-623-6292,RS/386/3,14792.47,Kumaar,4393.14,2026-09-05,2026
TAX-623-9381,T-1/2A,8256.86,Vadivellu,3283.12,2025-10-17,2026
TAX-623-5325,T-73/9,4846.27,Karthick,7327.24,2025-11-05,2026
TAX-623-6158,T-351/3A,9138.17,Manee,24730.8,2026-07-24,2026
TAX-623-2143,SF/31/1C,6788.96,Vellu,3075.36,2026-04-06,2026
TAX-623-6649,T-798/3,14557.0,Aandaal,0.0,2025-10-23,2026
TAX-623-7547,RS/4/4B,3220.0,Chinnaswamy,351.12,2026-03-26,2026
TAX-623-2896,SF/646/5,12316.46,Ramaswamy,27440.74,2026-05-02,2026
TAX-623-3705,RS/519/3A,7537.08,Kannen,2505.18,2026-07-20,2026
TAX-623-9501,SF/724/7,1396.4,Kumaar,462.19,2026-04-19,2026
TAX-623-1774,T-459/5,6338.5,Velusamy,386.6,2026-02-06,2026
TAX-623-2317,T-497/9C,3483.4,Elangovan,1367.85,2026-01-15,2026
TAX-623-1195,T-636/6D,2953.65,Chinnaswamy,16854.83,2026-07-23,2026
TAX-623-3848,SF/999/5A,7336.97,Thankaraj,927.09,2025-10-30,2026
TAX-623-2945,T-888/2,13038.17,Vadivellu,24920.4,2025-12-21,2026
TAX-623-8141,RS/760/3,10867.71,Parvati,2925.95,2025-09-19,2026
TAX-623-8675,T-473/9C,2738.36,Karuppaswamy,0.0,2026-04-02,2026
TAX-623-2075,T-560/8,3792.59,Kannen,6428.34,2026-05-02,2026
TAX-623-3775,SF/715/5B,6299.36,Nagrajan,0.0,2026-07-02,2026
TAX-623-8192,RS/198/9,11826.98,Surase,2537.86,2026-09-02,2026
TAX-623-3165,T-61/3A,3222.57,Manimagalai,0.0,2025-09-14,2026
TAX-623-9195,T-417/5,4302.5,Baala,913.22,2026-01-12,2026
TAX-623-8198,SF/990/3,2760.45,Jayaram,0.0,2025-10-02,2026
TAX-623-1910,T-877/3,2265.99,Aarumugam,244.37,2026-04-03,2026
TAX-623-2723,RS/267/2D,8791.57,Raajaa,1680.81,2025-11-26,2026
TAX-623-8307,T-437/1B,11148.16,Aroon,0.0,2025-09-07,2026
TAX-623-3444,,4908.83,Marimutthu,62023.4,2026-09-10,2026
TAX-623-6965,T-754/9,14112.08,Gopee,2824.67,2026-07-18,2026
TAX-623-3555,RS/611/8D,6694.32,Elangovan,0.0,2026-01-15,2026
TAX-623-6224,RS/113/4,3315.23,Gopee,1276.63,2025-11-10,2026
TAX-623-8574,RS/770/8,9038.44,Malati,1960.47,2025-08-31,2026
TAX-623-1360,SF/910/6B,15816.91,Saravannan,2611.63,2026-08-05,2026
TAX-623-4571,SF/821/4,3547.96,Kumaar,1513.67,2026-03-10,2026
TAX-623-2576,RS/196/5,20039.57,Ramaswamy,0.0,2026-09-06,2026
TAX-623-5153,T-317/2B,763.15,Vadivellu,5107.58,2026-01-24,2026
TAX-623-1755,T-533/7C,9074.54,Aroon,0.0,2026-06-05,2026
TAX-623-3668,SF/755/6C,6471.02,Saravannan,885.86,2026-05-15,2026
TAX-623-5889,SF/102/8,4410.54,Aiyanar,22546.84,2026-01-29,2026
TAX-623-6501,RS/95/9D,5217.94,Kalairasan,614.02,2026-01-21,2026
TAX-623-9781,RS/577/5A,1006.21,Vaalli,121.4,2026-08-02,2026
TAX-623-6638,SF/670/8,2928.53,Kamachi,1149.03,2025-12-27,2026
TAX-623-5618,T-556/8,7744.67,Saravannan,519.92,2026-03-04,2026
TAX-623-4968,,15600.33,Rajendiran,88646.21,2025-11-21,2026
TAX-623-3220,T-310/6B,3140.14,Kanagammal,784.32,2025-10-29,2026
TAX-623-3133,T-454/7,2210.85,Karthick,118.49,2025-09-05,2026
TAX-623-3544,T-618/1C,2811.35,Raajaa,0.0,2025-09-22,2026
TAX-623-5756,SF/524/3D,10361.37,Annamaa,3200.7,2026-09-20,2026
TAX-623-2417,RS/567/4,6003.16,Balasubramaniam,352.44,2025-11-01,2026
TAX-623-6915,RS/503/6A,3844.77,Balasubramaniam,12020.78,2026-01-16,2026
TAX-623-3702,SF/758/2D,7212.19,Aroon,2574.2,2026-03-15,2026
TAX-623-7573,RS/451/1,5991.55,Gopee,0.0,2026-08-16,2026
TAX-623-8105,RS/270/1,9992.94,Saravannan,3879.55,2025-10-01,2026
TAX-623-3812,RS/872/1,2567.89,Maheash,472.75,2026-09-04,2026
TAX-623-3027,SF/597/8D,12740.7,Vadivellu,4527.08,2025-11-18,2026
TAX-623-5412,RS/422/8B,5714.81,Maheash,1269.16,2026-02-26,2026
TAX-623-7220,,866.08,Periyaswamy,5764.93,2026-02-21,2026
TAX-623-2656,SF/616/3C,7163.33,Karthick,1773.83,2026-08-23,2026
TAX-623-8484,SF/340/9,2906.94,Murughan,363.28,2025-11-17,2026
TAX-623-5756,RS/817/7,2892.06,Venkata,1284.56,2026-06-30,2026
TAX-623-6127,RS/558/5C,4861.29,Rajendiran,846.39,2025-09-22,2026
TAX-623-6510,SF/415/9,6769.15,Paandi,3272.99,2026-05-18,2026
TAX-623-2834,RS/396/1C,9007.5,Maheash,0.0,2026-02-12,2026
TAX-623-5136,T-830/3B,2025.93,Sundhar,947.77,2026-07-25,2026
TAX-623-8810,T-394/3,2899.95,Sundhar,0.0,2026-07-09,2026
TAX-623-4648,RS/976/2,4959.38,Nagrajan,2283.46,2026-05-05,2026
TAX-623-3255,SF/137/4,9952.44,Sarasvati,2858.18,2025-10-22,2026
TAX-623-9845,,2504.24,Periyaswamy,943.71,2026-07-27,2026
TAX-623-9037,RS/65/8,3603.13,Chelvi,825.68,2025-09-28,2026
TAX-623-3927,T-393/4A,1810.3,Nagrajan,460.05,2025-10-19,2026
TAX-623-8415,,2024.11,Kalairasan,143.17,2026-07-17,2026
TAX-623-2729,T-47/1,7366.78,Rajendiran,2751.45,2026-04-28,2026
TAX-623-3436,RS/66/4D,14309.28,Chelvi,0.0,2026-09-14,2026
TAX-623-4362,SF/980/4,4501.39,Subramanee,5138.13,2025-11-26,2026
TAX-623-1419,SF/267/8B,7029.57,Susila,455.32,2025-12-17,2026
TAX-623-8418,RS/293/4A,5878.71,Raaman,1175.08,2026-09-19,2026
TAX-623-1119,SF/741/9A,2877.59,Sanmugam,441.79,2026-06-17,2026
TAX-623-6320,RS/548/7,5565.76,Parvati,1165.85,2026-07-11,2026
TAX-623-7177,RS/309/3,16788.07,Ponnamaal,4053.37,2025-09-01,2026
TAX-623-3072,T-673/4,3814.9,Raajaa,1731.77,2026-07-16,2026
TAX-623-5720,SF/190/4,15270.48,Aroon,5187.79,2026-09-19,2026
TAX-623-5567,,289.32,Abeer Korpal,3624.1,2026-03-08,2026
TAX-623-9727,,197.12,Harita Mangat,8353.14,2025-12-15,2026
TAX-623-3357,,83.62,Frederick Lata,8802.83,2026-03-23,2026
TAX-623-2895,,96.38,Oeshi Patel,1394.64,2026-03-09,2026
TAX-623-7829,,379.79,Max Wagle,7859.38,2026-07-17,2026
TAX-623-6499,,72.57,Vedant Devi,9385.92,2026-01-11,2026
TAX-623-4064,,411.68,Odika Rout,2955.85,2026-03-30,2026
TAX-623-8017,,218.86,Zaitra Pathak,3026.04,2026-08-29,2026
TAX-623-6590,,494.01,Saanvi Dhingra,3869.47,2025-12-06,2026
TAX-623-7729,,62.84,Zansi Boase,2416.39,2025-12-11,2026
TAX-623-8384,,123.78,Hamsini Murty,3266.49,2025-12-26,2026
TAX-623-2553,,284.92,Nitesh Saraf,9467.4,2026-06-13,2026
TAX-623-3537,,329.87,Maya Bansal,8117.66,2026-04-26,2026
TAX-623-1977,,149.81,Dalbir Venkatesh,6612.3,2026-01-29,2026
TAX-623-4515,,395.17,Oni Ratti,3577.91,2026-09-20,2026
TAX-623-2604,,361.51,Dipta Padmanabhan,3317.8,2026-02-05,2026
TAX-623-8643,,119.35,Ati Wable,6614.77,2025-12-07,2026
TAX-623-9354,,490.49,Netra Sehgal,5125.2,2026-07-02,2026
TAX-623-9509,,103.49,Riya Pai,1261.78,2026-06-20,2026
TAX-623-8933,,259.95,Rudra Mitra,6075.72,2026-04-12,2026
TAX-623-5599,,201.24,Balhaar Yogi,2235.6,2026-02-24,2026
