doc_number,survey_number,registration_date,area_sqft,seller,buyer,sale_value
SRO/TN/70952,SF/810/9,09/07/2022,53383.88,Nachiket Sharma,Arun,0.0
SRO/TN/90311,RS/774/7A,06/11/2021,32729.58,Turvi Sachdev,Shanmugam,685757.84
SRO/TN/22110,SF/798/6D,31/08/2023,70786.74,Chandani Mutti,Kumar,1127933.62
SRO/TN/33279,T-302/3C,12/01/2022,54849.71,Sathvik Narula,Arun,0.0
SRO/TN/97621,SF/349/7,26/06/2023,102843.9,Dominic Dixit,Veluchami,146121161.3
SRO/TN/31089,RS/172/3A,02/10/2024,30020.52,Azaan Nori,Ayyanar,0.0
SRO/TN/27192,T-109/9C,29/10/2021,125070.06,Noah Ramachandran,Sanmugam,213046022.42
SRO/TN/24269,RS/17/6D,02/08/2023,46218.57,Jackson Morar,Nagarajan,0.0
SRO/TN/42048,T-845/2D,08/11/2022,6933.78,Azad Magar,Anbazhagan,64072542.42
SRO/TN/42449,SF/89/6,17/03/2025,47347.49,Gabriel Taneja,Gopee,391731.06
SRO/TN/57261,SF/375/4D,05/08/2022,26434.31,Kamya Seth,Arun,447247.48
SRO/TN/86238,SF/983/5D,07/06/2026,14347.42,Tarak Vohra,Marimutthu,0.0
SRO/TN/74773,SF/468/7B,26/09/2024,46277.34,Parth Choudhury,Mani,154600005.73
SRO/TN/75648,RS/7/5,19/12/2025,90327.63,Baljiwan Jaggi,Balasubramanian,320454515.79
SRO/TN/92197,RS/427/1,20/02/2022,125526.56,Sachi Toor,Kumar,1758634.48
SRO/TN/27847,RS/759/5B,03/11/2023,21757.39,Vasudha Tella,Surase,423626.11
SRO/TN/81701,SF/312/2,16/11/2023,35257.48,Ranveer Oak,Ramasamy,779307.76
SRO/TN/85875,RS/382/4B,23/03/2022,59054.95,Dayita Narang,Murugan,671803.22
SRO/TN/53213,RS/71/4,27/10/2021,102190.31,Guneet Varty,Pandi,0.0
SRO/TN/69721,RS/292/9B,05/02/2025,28162.67,Samesh Bansal,Venkat,613025.29
SRO/TN/72973,RS/737/5C,17/04/2022,38017.45,Lila Vig,Kamala,688780.28
SRO/TN/33520,SF/725/9D,15/02/2022,15706.36,Aayush Mukhopadhyay,Kumar,92586.27
SRO/TN/90845,SF/642/5B,14/01/2023,8509.29,Gagan Nath,Raja,149969.94
SRO/TN/62674,T-567/8,11/07/2025,33450.0,Chakradhar Chauhan,Rajendiran,760427.51
SRO/TN/23264,RS/492/8,14/09/2025,53900.55,Arin Muni,Ponnammal,1226891.64
SRO/TN/93899,RS/146/2B,30/06/2026,31724.23,Ekani Iyer,Kamakshi,620848.66
SRO/TN/79478,SF/563/3C,30/06/2024,137100.44,Bhavini Malhotra,Pazhani,106867146.8
SRO/TN/72338,T-223/3D,20/08/2022,61180.61,Ridhi Dalal,Arun,1143296.0
SRO/TN/69072,SF/979/2C,22/05/2024,21736.62,Manthan Dugar,Ramasamy,407871.44
SRO/TN/77357,SF/333/6C,22/05/2025,40598.74,Ishwar Aurora,Subramani,0.0
SRO/TN/82339,RS/743/8C,27/12/2025,157296.64,Samuel Palla,Mahesh,0.0
SRO/TN/89998,RS/592/8B,31/03/2025,56023.3,Anika Dhaliwal,Sundhar,507312.84
SRO/TN/60732,T-179/8,05/08/2025,175377.51,Yash Garg,Ilangovan,0.0
SRO/TN/25963,RS/725/6,10/07/2025,74156.92,Deepa Nigam,Karuppaswamy,132755723.43
SRO/TN/54045,RS/747/1B,03/09/2024,35469.2,Chandresh De,Selvam,0.0
SRO/TN/98510,SF/710/6C,25/10/2022,15278.39,Urishilla Bedi,Muthukumaar,664809.56
SRO/TN/37651,SF/207/1,16/04/2022,20607.27,Leela Bhagat,Vasantha,213886.45
SRO/TN/56824,SF/356/3,30/01/2024,5495.29,Pooja Ramanathan,Tamizhelvan,40684.84
SRO/TN/64586,T-965/6C,13/04/2022,37001.44,Sanaya Parekh,Kalaiarasan,0.0
SRO/TN/25608,SF/216/8,06/01/2024,57722.81,Gaurangi Hora,Aroon,1065175.67
SRO/TN/98589,T-947/8A,29/12/2025,115540.46,Udyati Deep,Pandi,2202656.06
SRO/TN/58357,RS/108/3,24/07/2024,21549.54,Upadhriti Chatterjee,Mani,124688.95
SRO/TN/64168,SF/948/4,31/03/2025,12209.28,Dayita Shroff,Arumugam,257977.41
SRO/TN/25291,T-831/5D,14/10/2021,22448.01,Vincent Kapur,Selvi,143585.34
SRO/TN/60005,RS/641/9,03/11/2022,55982.29,Aarna Patla,Lakshmi,86031983.41
SRO/TN/86590,SF/861/4C,19/12/2025,17484.56,Qadim Narayanan,Jayalaxmi,362998.04
SRO/TN/14689,T-683/6,10/06/2025,16609.45,Sudiksha Sura,Kalaiarasan,101060.15
SRO/TN/49536,RS/553/6A,25/07/2023,73007.98,Dhruv Soman,Muthukumar,145183356.71
SRO/TN/65358,SF/433/2,14/12/2023,50272.69,Indali Srinivas,Raja,390590.45
SRO/TN/25656,T-988/2A,03/09/2022,75293.59,Onkar Mandal,Ramasamy,730927.72
SRO/TN/51371,RS/328/5D,30/01/2026,128432.92,Joshua Trivedi,Arumugam,1836749.85
SRO/TN/23248,SF/18/6A,29/04/2026,627271.87,Nidra Chhabra,Dinesh,11273879.45
SRO/TN/12269,RS/605/6,04/08/2024,344393.46,Ekavir Mittal,Mahesh,310096869.24
SRO/TN/60807,RS/445/1,13/04/2025,57236.82,Nandini Sachdev,Kannan,0.0
SRO/TN/44003,RS/409/5D,25/02/2026,326306.66,Yagnesh Dutt,Malathi,1743726.11
SRO/TN/86295,RS/459/2,17/12/2022,212148.93,Leena Bhatti,Meenakshi,1046201.2
SRO/TN/46831,RS/464/2,22/06/2026,129578.63,Sathvik Sankar,Parvathi,2014681.17
SRO/TN/75106,SF/26/1B,02/10/2022,526314.78,Hema Keer,Dinesh,4566967.97
SRO/TN/17472,RS/204/4B,16/08/2026,528279.73,Faras Sur,Periyasamy,0.0
SRO/TN/62699,SF/81/6B,08/04/2024,514847.24,Ubika Nanda,Periyasamy,0.0
SRO/TN/24772,T-604/1D,11/11/2024,144589.53,Sai Goda,Saraswathi,1598934.95
SRO/TN/72417,T-269/4B,24/06/2022,205780.8,Nidra Boase,Rajendran,5788202.07
SRO/TN/48418,SF/323/4C,06/06/2023,281196.45,Ladli Narang,Anbazhagan,813943933.55
SRO/TN/16114,RS/663/8A,21/05/2023,581916.35,Darsh Chana,Chinnasamy,311025534.79
SRO/TN/49411,SF/834/7A,05/11/2022,165102.08,Liam Acharya,Ponnammal,1089248.93
SRO/TN/89593,RS/448/3,04/09/2025,233931.52,Manthan Sethi,Raja,1199103.05
SRO/TN/46833,SF/69/5,27/02/2024,117091.96,Madhavi Sekhon,Paandi,82111118.31
SRO/TN/33131,T-865/3,08/02/2022,80132.71,Samesh Nadig,Siva,0.0
SRO/TN/46208,SF/241/6C,05/03/2022,523147.61,Daksha Saran,Manimagalai,4276044.41
SRO/TN/93051,SF/86/8,03/11/2025,874001.34,Gaurav Anand,Ilangovan,15444432.76
SRO/TN/75501,SF/777/2A,12/12/2025,243293.09,Joshua Menon,Chinnasamy,4403172.48
SRO/TN/70326,SF/266/9,22/04/2026,547360.46,Kala Bera,Marimuthu,10078255.07
SRO/TN/34021,T-685/2,30/05/2022,344510.35,Jagrati Choudhary,Arun,664953363.79
SRO/TN/27275,SF/475/7B,29/10/2023,177401.56,Azaan Keer,Periyasamy,1175277497.28
SRO/TN/95412,SF/475/7B,17/12/2023,177401.56,Periyasamy,Meera Nadkarni,1315424187.17
SRO/TN/20403,SF/810/7,08/04/2022,351447.04,Nidra Raj,Sarasvati,0.0
SRO/TN/45509,T-567/9,18/02/2022,863374.89,Siddharth Ghose,Dinesh,0.0
SRO/TN/27726,RS/393/9,13/04/2023,258631.87,Liam Guha,Kalaiarasan,4207196.67
SRO/TN/89696,SF/575/6,16/08/2026,826037.94,Jagvi Sahni,Raja,13485266.88
SRO/TN/25525,T-129/1B,17/08/2023,20180.05,Bhavya Dass,Anbazhagan,0.0
SRO/TN/52773,RS/141/5A,25/06/2026,512175.1,Advay Bora,Chinnasamy,371864422.89
SRO/TN/17204,SF/92/5,19/01/2022,294830.65,Maanas Sur,Periyasamy,505740732.07
SRO/TN/58350,SF/732/7,26/01/2022,210758.56,Laban Chad,Jayaram,2231856.11
SRO/TN/19376,RS/570/9,19/03/2025,309968.35,Ojasvi Shah,Pazhani,2316123.42
SRO/TN/59331,SF/714/5,10/10/2021,43624.47,Pranit Sha,Suresh,49950737.06
SRO/TN/64473,SF/714/5,28/11/2021,43624.47,Suresh,Shivani Rajagopalan,59645783.06
SRO/TN/49514,SF/791/9,29/06/2022,256029.16,Upkaar Grewal,Aiyanar,2111401.91
SRO/TN/67945,SF/888/7A,05/08/2022,309574.5,Abhimanyu Tara,Seetha,4570190.17
SRO/TN/64087,RS/638/3A,13/12/2021,865911.73,Yachana Luthra,Selvam,19375332.04
SRO/TN/67924,RS/714/9A,06/06/2023,179392.99,Jeevika Bandi,Palani,2281493.84
SRO/TN/34491,SF/128/3C,13/06/2026,124646.82,Vasudha Pillay,Bala,1895976.24
SRO/TN/60222,RS/81/7C,31/03/2026,173496.63,Vasatika Buch,Pazhani,0.0
SRO/TN/58423,SF/103/9B,06/01/2023,596690.45,Ati Shroff,Veluchami,13728214.31
SRO/TN/23211,RS/827/3,26/06/2023,344742.53,Gaurang Korpal,Jayalakshmi,5231616.46
SRO/TN/67092,T-883/9B,14/02/2025,177438.48,Faras Zacharia,Nagarajan,1054553.39
SRO/TN/73249,RS/775/8,16/08/2024,358824.29,Chatresh Oza,Raman,6315751.14
SRO/TN/86973,RS/897/7D,22/03/2022,296666.65,Upasna Setty,Saravanan,6648592.93
SRO/TN/82405,T-623/6,11/10/2024,567109.96,Garima Sama,Selvam,1543391011.17
SRO/TN/20623,SF/987/8A,10/01/2025,39555.18,Chaitaly Mann,Pandi,0.0
SRO/TN/43836,SF/107/2,25/06/2024,144626.99,Balendra Modi,Kalaivani,230980327.28
SRO/TN/83118,T-529/7A,19/01/2024,73455.87,Darsh Solanki,Rajendran,561509.66
SRO/TN/16700,RS/139/7D,10/02/2025,13327.32,Charan Manne,Balasubramanian,79902.48
SRO/TN/31557,RS/235/8,27/09/2023,75053.01,Bhavini Sundaram,Kumaar,399121715.79
SRO/TN/91146,T-173/6,01/10/2024,47717.23,Jonathan Tiwari,Shiva,2777836.53
SRO/TN/18136,SF/33/7,16/03/2025,29224.96,Arunima Krishnan,Saravanan,653498.66
SRO/TN/15211,SF/144/4,13/04/2026,101419.19,Avni Maharaj,Arun,193500305.49
SRO/TN/69432,T-836/2A,25/03/2023,136630.7,Akshay Choudhury,Karuppasamy,1445270.39
SRO/TN/86339,RS/174/1,28/09/2025,111984.28,Matthew Sekhon,Kalairasan,158277905.17
SRO/TN/15834,T-556/1D,09/08/2026,28165.14,Parth Lal,Kanagammal,564431.91
SRO/TN/77823,SF/396/4,09/08/2025,46015.03,Vedhika Golla,Kalaivani,966296.94
SRO/TN/24071,SF/396/4,12/09/2025,46015.03,Kalaivani,Hemal Chad,1322047.94
SRO/TN/27497,SF/879/2B,17/08/2026,72613.16,Mitesh Tandon,Saravannan,547995.47
SRO/TN/88430,SF/286/5,14/10/2024,128783.07,Leela Khanna,Velu,883523.51
SRO/TN/51871,T-68/8B,24/08/2024,35874.36,Oliver Kade,Karthik,827514.13
SRO/TN/91258,T-686/6,02/03/2022,51338.31,Chatura Lalla,Kalaiarasan,75471040.73
SRO/TN/42389,SF/907/1,16/04/2022,24921.87,Charles Ganesh,Rajendiran,473762.94
SRO/TN/81215,SF/260/7,08/11/2022,15969.21,Mohini Soni,Suresh,119407.99
SRO/TN/12084,RS/136/4D,10/09/2025,123613.38,Vamakshi Walia,Nagarajan,162332162.07
SRO/TN/27968,T-676/9A,24/01/2026,167035.6,Ladli Ramakrishnan,Selvam,1885430.84
SRO/TN/67914,SF/172/3,04/08/2023,58655.18,Adweta Dhillon,Venkat,358843.67
SRO/TN/93046,RS/445/7,28/06/2024,111507.33,Advik Mani,Parvathi,2018079.76
SRO/TN/71611,SF/561/2D,07/01/2026,75579.69,Lavanya Mutti,Ayyanar,0.0
SRO/TN/84877,RS/666/4C,13/01/2025,33252.7,Gunbir Wali,Pazhani,45700684.72
SRO/TN/33736,RS/853/2,21/05/2023,77228.94,Rachana Mahajan,Subramani,142056575.54
SRO/TN/56696,RS/967/6C,11/02/2022,206461.07,Anamika Loke,Venkat,0.0
SRO/TN/50672,RS/433/5,12/12/2022,65554.3,Aadhya Raman,Periyasamy,594423.3
SRO/TN/38537,RS/2/8B,31/05/2025,197693.23,Wyatt Hayer,Mani,4392637.43
SRO/TN/96973,SF/302/9,15/08/2023,110962.57,Pranit Munshi,Ramasamy,304743875.59
SRO/TN/20921,SF/553/7B,14/09/2023,53657.18,Abhiram Bir,Muthukumar,268806.13
SRO/TN/65343,SF/373/1,09/04/2023,51122.28,Nisha Chaudhari,Kalairasan,930799.01
SRO/TN/39562,SF/442/6A,16/03/2026,59960.3,Sanaya Panchal,Nagarajan,614518.21
SRO/TN/40089,SF/442/6A,30/04/2026,59960.3,Nagarajan,Bhanumati Krishnamurthy,697428.8
SRO/TN/10831,RS/957/3,09/07/2023,12201.42,Bahadurjit Bajwa,Raman,267120.61
SRO/TN/39708,T-690/9,17/02/2026,49971.84,Dakshesh Kalla,Kanakammal,575261.58
SRO/TN/77820,RS/739/6,25/09/2022,69346.96,Jagdish Chadha,Venkat,1213428.41
SRO/TN/57988,SF/130/6A,22/06/2023,193068.74,Keya Goyal,Murugan,3159293.94
SRO/TN/17228,RS/176/4D,03/06/2026,39993.81,Qarin Kulkarni,Valli,265546.65
SRO/TN/15652,RS/6/1,15/08/2022,28426.49,Unni Borra,Subramani,309768.19
SRO/TN/43485,SF/140/7,21/04/2025,52341.83,Aradhana Sane,Rajendran,0.0
SRO/TN/78274,SF/94/2B,09/06/2022,118723.77,Aarini Edwin,Ayyanar,0.0
SRO/TN/80583,SF/766/1C,02/04/2024,73138.33,Aradhana Bhatia,Mani,503831.57
SRO/TN/92209,RS/73/7B,22/06/2026,44696.13,Lipika Natarajan,Kannan,0.0
SRO/TN/74830,T-805/5B,22/11/2023,85801.74,Aarna Lanka,Kalaiarasan,0.0
SRO/TN/18073,T-587/4D,04/05/2023,73675.02,Ridhi Boase,Arumugam,1479065.31
SRO/TN/43808,SF/983/9,05/08/2022,129681.85,Sai Ramaswamy,Pandi,2565917.11
SRO/TN/84573,SF/158/6D,29/10/2024,21318.33,Vyanjana Chopra,Velu,380721.22
SRO/TN/11911,SF/158/6D,02/12/2024,21318.33,Velu,Raagini Kamdar,469414.37
SRO/TN/23493,T-369/8,25/04/2022,53371.61,Riya Lad,Dinesh,1061460.14
SRO/TN/55328,RS/459/4B,27/06/2022,27025.46,Bakhshi Bora,Arumugam,198816.78
SRO/TN/76541,RS/944/5A,14/05/2025,2993.76,Zashil Sehgal,Chinnaswamy,0.0
SRO/TN/88405,RS/460/6,12/06/2024,33322.99,Widisha Dixit,Surase,706154.56
SRO/TN/47316,RS/924/6,01/09/2023,11324.05,Baljiwan Ramakrishnan,Raaman,207995.82
SRO/TN/29080,SF/103/8D,11/02/2026,13835.81,Max Narayan,Selvam,170016.59
SRO/TN/78964,SF/173/1A,15/09/2022,45030.02,Aarush Varma,Dinesh,366861.79
SRO/TN/28961,RS/923/6D,23/08/2025,54443.48,Vanya Sarin,Mani,968348.43
SRO/TN/34776,SF/81/6,29/09/2022,66526.61,Ekaraj Zachariah,Thankaraj,0.0
SRO/TN/83666,RS/103/8C,13/06/2026,13916.97,Aarush Rajagopalan,Kalaiarasan,0.0
SRO/TN/94110,SF/936/4C,08/02/2023,21808.85,Jairaj Wason,Ilangovan,293820.08
SRO/TN/25030,T-13/4C,19/12/2024,36779.28,Gauri Mitter,Ramasamy,620365.18
SRO/TN/31135,T-716/5,18/11/2023,51753.91,Christopher Chana,Malathi,1038539.44
SRO/TN/12485,T-914/3B,19/03/2023,16007.21,Harini Buch,Kalaiarasan,311308.47
SRO/TN/70783,SF/35/1A,15/07/2024,17513.73,Bimala Jain,Raja,401915.17
SRO/TN/92900,T-61/2B,04/02/2022,7393.94,Balveer Rajagopalan,Periyasamy,104598.28
SRO/TN/48000,T-199/5,02/07/2025,8263.12,Chandani Ramakrishnan,Aiyanar,59240.1
SRO/TN/42257,SF/343/6,10/06/2022,60575.35,Jagrati Sur,Kanakammal,412556.96
SRO/TN/23748,RS/189/5,13/12/2025,101843.93,Raksha Gupta,Nagarajan,428584570.41
SRO/TN/59983,SF/809/4,27/10/2025,39385.54,Balendra Hans,Tamilselvan,366424.62
SRO/TN/28056,T-783/9B,24/08/2026,73509.79,William Suresh,Kalaiarasan,1201295.28
SRO/TN/27166,SF/814/3B,02/03/2024,37532.54,Dev Zachariah,Mani,461896.99
SRO/TN/89966,SF/90/3B,07/07/2023,14184.24,Xalak Walla,Muthukumar,23217840.8
SRO/TN/41444,SF/817/1C,28/02/2022,31829.07,Amol Bansal,Pazhani,605254.09
SRO/TN/45729,T-130/1A,18/10/2022,93542.6,Daksh Nazareth,Muthukumaar,1431010.83
SRO/TN/60919,T-981/3,10/04/2024,22685.24,Nidra Dani,Raaman,0.0
SRO/TN/29193,T-932/8C,04/10/2023,85992.04,Tara Yadav,Arumugam,361306880.6
SRO/TN/63184,RS/564/9,10/08/2024,69477.64,Viraj Bora,Nagammal,437892.25
SRO/TN/95163,RS/570/9,07/03/2026,31200.56,Lohit Suresh,Kumar,527372.5
SRO/TN/53468,T-283/6,21/09/2025,25114.22,Urishilla Bath,Balasubramanian,20275907.48
SRO/TN/70197,SF/565/4B,03/06/2026,28454.37,Kalpit Atwal,Aiyanar,0.0
SRO/TN/15607,T-766/2,01/07/2022,6684.81,Chandresh Mohanty,Kamachi,0.0
SRO/TN/91715,T-753/1,03/08/2022,30059.81,Tanmayi Garde,Raman,503073.73
SRO/TN/92990,SF/382/4,26/01/2026,34188.19,Hitesh Comar,Saravanan,753696.85
SRO/TN/69168,SF/699/1,29/07/2025,75618.44,Thomas Bhatnagar,Thangaraj,1615620.47
SRO/TN/99713,SF/699/1,14/09/2025,75618.44,Thangaraj,Pooja Nazareth,2261559.26
SRO/TN/85995,T-551/4,28/02/2026,12773.2,Ekta Dara,Veluchami,0.0
SRO/TN/75835,T-768/9,26/10/2025,11067.66,Ekanta Kala,Sushila,14070616.79
SRO/TN/56183,SF/962/2A,08/04/2026,26058.54,Oscar Nayak,Suresh,669898.83
SRO/TN/39127,RS/977/1A,10/06/2024,62193.28,Jai Mahal,Thangaraj,1165565.51
SRO/TN/17551,T-294/5,29/12/2024,29107.09,Ojasvi Ganguly,Sanmugam,346765.13
SRO/TN/96126,RS/195/3D,22/09/2025,11065.94,Nitesh Sarna,Balasubramanian,233330.63
SRO/TN/48624,RS/682/3D,11/04/2022,33633.85,Banjeet Deol,Raja,0.0
SRO/TN/70446,T-652/1B,24/11/2021,33149.15,Krisha Dugar,Selvam,602195.2
SRO/TN/35245,T-87/7,11/02/2022,63665.35,Vidhi Buch,Jayalaxmi,3762598.06
SRO/TN/45445,SF/374/9,20/12/2022,85819.28,Abhimanyu Gola,Dhinesh,336439898.17
SRO/TN/84000,RS/416/1,13/09/2023,263935.56,Bhanumati Saha,Pazhani,5539689.47
SRO/TN/34027,T-817/5C,02/09/2022,156342.31,Jonathan Jhaveri,Tamilselvan,0.0
SRO/TN/59886,SF/442/4,27/07/2024,18767.18,Anika Virk,Pazhani,668870.45
SRO/TN/75124,T-940/5B,23/12/2021,160634.2,Nisha Khare,Raman,4119227.29
SRO/TN/73991,RS/865/8,31/05/2024,95240.71,Baljiwan Gole,Shanmugam,45428494.84
SRO/TN/55987,SF/956/5,22/07/2024,58405.89,Gaurang Mitra,Pazhani,462258.94
SRO/TN/82305,SF/309/6,21/02/2022,188571.15,Omya Agrawal,Kumar,581027197.51
SRO/TN/76507,SF/31/9C,12/11/2022,262131.64,Rehaan Dalal,Muthukumar,4568351.5
SRO/TN/54540,T-288/6,05/03/2026,238482.17,Janaki Zacharia,Raja,0.0
SRO/TN/16167,SF/116/8,01/12/2023,54834.86,Ucchal Joshi,Chinnasamy,58791779.27
SRO/TN/94572,RS/464/3B,06/03/2024,87777.34,Chatresh Hari,Mutthammal,1032921.76
SRO/TN/65262,SF/948/6D,30/01/2023,170287.05,Manthan Som,Tamilselvi,2941230.61
SRO/TN/81758,SF/38/1,02/01/2023,235025.67,Patrick Dutta,Baala,3684929.15
SRO/TN/14967,SF/436/1B,11/08/2025,79721.96,Chatura Patla,Muthukumar,125133385.43
SRO/TN/59015,T-89/8,21/02/2023,104684.52,Shaurya Saran,Veluchami,70384790.46
SRO/TN/15693,SF/929/1B,20/06/2024,51243.59,Gaurika Setty,Raajaa,1044331.26
SRO/TN/90810,RS/848/4,10/04/2023,38462.11,Hemang Ben,Kannan,199702.06
SRO/TN/20723,RS/874/8C,02/02/2025,185075.25,Nakul Balakrishnan,Ramasamy,183577018.0
SRO/TN/84147,RS/94/1B,07/01/2024,353883.77,Yutika D’Alia,Saravannan,0.0
SRO/TN/11028,SF/850/4A,25/02/2022,94492.83,Wahab Saxena,Paandi,873664.8
SRO/TN/18502,T-574/3C,14/07/2023,230320.87,Oni Issac,Subramani,1383592.13
SRO/TN/68716,RS/772/5,01/11/2024,158951.7,Victor Choudhary,Rajendran,141223647.36
SRO/TN/96694,RS/574/3C,02/11/2025,66483.55,Vedant Chaudhari,Raja,0.0
SRO/TN/37370,SF/841/6,23/07/2024,119510.51,Nitara Iyengar,Jeyaram,1982342.97
SRO/TN/22460,RS/407/8,22/05/2026,429444.52,Thomas Borah,Ayyanar,9227082.72
SRO/TN/72851,T-332/3,28/12/2022,90066.83,Vedhika Bhagat,Maheash,874579.08
SRO/TN/23699,RS/235/8C,14/12/2022,420886.14,Maanav Kalita,Chinnasamy,450751863.39
SRO/TN/44109,SF/378/2A,05/01/2023,27577.43,Pranav Ram,Kalaivani,32214219.14
SRO/TN/39551,RS/607/4B,18/08/2022,193571.52,Laban Shankar,Gopi,2649791.19
SRO/TN/43076,RS/173/7,03/08/2026,115488.14,Jagrati Madan,Raman,1232709.22
SRO/TN/34783,SF/964/4B,20/12/2024,91785.71,Gautami Datta,Sushila,0.0
SRO/TN/35250,SF/580/9A,04/06/2024,120780.43,Darpan Mand,Tamilselvan,0.0
SRO/TN/87720,SF/449/7C,30/08/2025,18097.02,Indrajit Shroff,Jayalakshmi,259292.71
SRO/TN/57599,RS/361/4D,27/08/2023,93593.4,Omya Garg,Ramasamy,637349.31
SRO/TN/52234,SF/646/7,25/04/2023,120054.73,Thomas Merchant,Mahesh,1006674.9
SRO/TN/45002,SF/361/1D,29/05/2023,416526.87,Onkar Karpe,Gopee,9365126.29
SRO/TN/36856,SF/2/3A,23/09/2022,81444.94,Nisha Vig,Dinesh,1131074.69
SRO/TN/23530,RS/608/8,11/06/2023,57457.48,Tarak Solanki,Karuppasamy,533315.27
SRO/TN/72893,SF/24/7,13/11/2024,83911.06,Arya Atwal,Murugan,483069238.03
SRO/TN/87102,SF/986/8A,06/04/2023,217525.61,Yatin Kota,Suresh,3698513.99
SRO/TN/78624,SF/712/6B,05/07/2025,148830.4,Radha Kapadia,Nagarajan,2350664.7
SRO/TN/11204,RS/307/4,28/06/2025,74180.92,Abdul Sahni,Muthukumar,1082294.87
SRO/TN/76911,RS/358/5A,16/04/2023,198464.79,Banjeet Singhal,Tamilselvan,0.0
SRO/TN/12880,RS/627/2A,05/04/2022,122468.43,Pavani Wali,Dinesh,0.0
SRO/TN/78597,RS/232/5A,19/02/2024,233615.38,Varenya Chaudhari,Rajendran,2358205.57
SRO/TN/28669,RS/232/5A,01/04/2024,233615.38,Rajendran,Warhi Khosla,2639926.61
SRO/TN/97996,T-489/4B,06/04/2023,11240.2,Advik Ray,Raajaa,7822017.53
SRO/TN/15072,SF/991/1D,29/10/2025,58248.09,Kevin Parmer,Suresh,111793335.92
SRO/TN/29277,T-357/4,02/01/2025,36200.5,William Chana,Murugan,55631991.26
SRO/TN/97377,SF/310/5B,05/08/2026,5911.0,Varsha Mody,Kannan,126237.33
SRO/TN/29132,SF/919/6,24/07/2026,31699.9,Tripti Bajwa,Tamilselvan,0.0
SRO/TN/78934,RS/195/6B,13/05/2023,14383.48,Ubika Devi,Jeyaram,19119483.4
SRO/TN/62807,SF/968/2,17/04/2023,14457.86,Qasim Prabhakar,Mani,284466.05
SRO/TN/28865,SF/304/3,15/06/2026,36050.02,Aarav Bobal,Saravanan,516142.44
SRO/TN/92096,SF/272/7,14/01/2025,52410.83,Gaurangi Wali,Arun,100485520.78
SRO/TN/36889,T-406/9D,12/11/2022,47437.58,Chaman Sandhu,Chinnaswamy,1021753.02
SRO/TN/68776,RS/449/5,03/01/2023,13009.79,Sarthak Buch,Raja,0.0
SRO/TN/51392,RS/970/1,21/03/2022,15434.46,Christopher Varma,Raja,173700.52
SRO/TN/79912,SF/204/4,26/07/2022,32165.87,Charan Choudhry,Marimuthu,0.0
SRO/TN/78935,SF/210/1,20/01/2026,55687.36,Jasmit Shroff,Kalaivani,26783367.11
SRO/TN/94460,RS/374/1A,23/04/2024,15928.2,Jasmit Peri,Paandi,107479.85
SRO/TN/63650,SF/178/5C,07/07/2022,18798.83,Ekalinga Jayaraman,Bala,95244.31
SRO/TN/23663,RS/175/4,12/03/2025,9210.13,Gaurika Khare,Ilangovan,0.0
SRO/TN/45989,T-829/1,17/03/2022,6327.13,Vanya Kadakia,Rajeswari,0.0
SRO/TN/33170,T-905/9A,07/04/2025,36430.42,Ekani Pandit,Sanmugam,1386408.36
SRO/TN/98513,RS/109/3,21/03/2025,67984.15,Yahvi Sampath,Karuppasamy,0.0
SRO/TN/58846,T-152/6B,01/02/2024,19806.76,Chatura Bhatnagar,Raja,243974.4
SRO/TN/49304,RS/404/9,11/10/2024,56672.26,Hemani Sethi,Ilangovan,802725.62
SRO/TN/43813,T-788/2D,23/02/2024,35343.27,Yachana Vyas,Pazhani,57474924.13
SRO/TN/75112,RS/705/9A,14/10/2022,10495.23,Upma Wali,Chinnasamy,107424.85
SRO/TN/98552,SF/361/2B,03/05/2023,36553.67,Siya Pillai,Velu,526536.96
SRO/TN/88077,SF/146/8A,04/09/2025,87595.97,Raghav Shankar,Pandi,44843843.66
SRO/TN/65725,RS/181/7C,26/01/2026,22007.22,Faris Raman,Rajeswari,314920.26
SRO/TN/41980,T-2/9D,15/07/2022,98189.26,Bhavya Bose,Arun,1377622.84
SRO/TN/89744,T-512/9B,13/12/2021,5893.45,Nitesh Majumdar,Sundhar,115055.31
SRO/TN/23121,T-701/6,25/07/2024,41480.73,Manbir Taneja,Sanmugam,345687.12
SRO/TN/25317,SF/971/6A,23/06/2025,21853.41,Samarth Verma,Ramaswamy,156106.8
SRO/TN/32366,SF/18/7,18/07/2023,15975.24,Chaaya Saha,Kumar,0.0
SRO/TN/37628,SF/74/6D,08/02/2025,24488.84,Urvi Palan,Chandra,1324579.02
SRO/TN/15010,SF/475/3C,22/03/2024,6086.77,Sachi Bail,Elangovan,103615.85
SRO/TN/71254,SF/662/9,17/10/2023,21764.71,Ranbir Bhatnagar,Murugan,21403632.55
SRO/TN/10261,SF/839/2,07/10/2025,29594.37,Vincent Venkatesh,Murughan,637489.66
SRO/TN/47661,SF/891/7B,08/09/2023,85809.06,Nisha Oza,Dhinesh,302046944.47
SRO/TN/53754,RS/313/3D,19/06/2024,16416.13,Vedika Wagle,Annamma,179781.28
SRO/TN/98894,RS/251/6B,20/09/2023,10138.95,Tanvi Modi,Karuppasamy,4950911.34
SRO/TN/71959,T-122/7C,09/05/2022,14212.01,Damini Garg,Veluchami,120598.9
